,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,clean_text,word_count,emojis,emoji_count
284,2021-03-20 16:57:53,viralvideovlogs,"news news news and trends

https://t.co/2ScZqTGWgG",കേരളം,627394,2018-01-13 18:33:01,1,"[{'text': 'covid', 'indices': [89, 95]}, {'text': 'covidfatigue', 'indices': [96, 109]}, {'text': 'groundhogsday', 'indices': [110, 124]}, {'text': 'pandemic', 'indices': [125, 134]}]",How is everyone enjoying today’s version of groundhogs day #680197166? #covid #covidfatigue #groundhogsday #pandemic #neverendinglockdown #SaturdayThoughts #whatdayisit #march #COVID19,how is everyone enjoying todays version of groundhogs day 680197166 covid covidfatigue groundhogsday pandemic neverendinglockdown saturdaythoughts whatdayisit march covid19,19,,0
285,2021-03-20 16:31:18,voiceofcaroline,"I have the best job!  I get to tell stories about life, love and the mysterious. Audiobook Narrator-SAG-AFTRA-dog lover❤️-Asian American.",,1115,2015-11-17 15:36:13,0,"[{'text': 'covidfatigue', 'indices': [181, 194]}]","The highlight of my day, week really, is that I’m getting a new dishwasher. But it’s not just the dishwasher, real live people are coming to install it.  Real people. Not virtual!  #covidfatigue",the highlight of my day week really is that im getting a new dishwasher but its not just the dishwasher real live people are coming to install it real people not virtual covidfatigue,33,,0
286,2021-03-20 16:07:38,ARCProGroup,#Concierge #mentalhealth team led by Former Testing #Psychologist in NFL #SubstanceAbuse Program. #Addiction #Divorce #Career #Wellness #Forensics #VIP,"Chicago, IL",21025,2012-04-10 03:23:51,0,"[{'text': 'masks', 'indices': [27, 33]}, {'text': 'SocialDistancing', 'indices': [44, 61]}, {'text': 'PandemicFatigue', 'indices': [156, 172]}, {'text': 'COVID19', 'indices': [236, 244]}, {'text': 'WearAMask', 'indices': [245, 255]}, {'text': 'health', 'indices': [256, 263]}]","We still need 2 wear those #masks, practice #SocialDistancing &amp; wash our hands @MaskUp. We all really wish we cld just live our lives, we R hitting the #PandemicFatigue wall, but we gotta dig deep 2 save the lives of those we love. #COVID19 #WearAMask #health https://t.co/w1Id09I9Rr",we still need 2 wear those masks practice socialdistancing and wash our hands maskup we all really wish we cld just live our lives we r hitting the pandemicfatigue wall but we gotta dig deep 2 save the lives of those we love covid19 wearamask health,46,,0
287,2021-03-20 15:25:52,Jeep4x4Tours,"Unapologetically outspoken. If you don't like my Tweets, don't follow me.",Canada,17319,2018-12-29 19:39:39,0,"[{'text': 'COVIDFatigue', 'indices': [169, 182]}]","@alan_regan @CKNW @GlobalBC @steeletalk Thank you for the update thread @alan_regan
This is disturbing to see. We saw numbers rise last year when the weather got nicer. #COVIDFatigue is taking its toll.

On a happier note, I hope you had a great birthday!😊",alan_regan cknw globalbc steeletalk thank you for the update thread alan_regan this is disturbing to see we saw numbers rise last year when the weather got nicer covidfatigue is taking its toll on a happier note i hope you had a great birthday,43,😊,1
288,2021-03-20 15:10:21,JayEveryday3,Texas Made Guy!!! Unique and Complete! Rockets 🚀 Fan and New England Pats Fan for over 20 years!!! DTX Resident! #ForeverYoung,"Texas, USA",3700,2018-02-21 16:23:07,0,"[{'text': 'CovidFatigue', 'indices': [33, 46]}, {'text': 'Covid19', 'indices': [140, 148]}, {'text': 'Lockdown2021', 'indices': [149, 162]}, {'text': 'B117', 'indices': [163, 168]}, {'text': 'P1', 'indices': [169, 172]}, {'text': 'SpringBreak2021', 'indices': [173, 189]}]",I’m not saying I don’t relate to #CovidFatigue but you got to be smart about how you deal with that. Being reckless is not the best choice! #Covid19 #Lockdown2021 #B117 #P1 #SpringBreak2021,im not saying i dont relate to covidfatigue but you got to be smart about how you deal with that being reckless is not the best choice covid19 lockdown2021 b117 p1 springbreak2021,32,,0
289,2021-03-20 15:08:09,JayEveryday3,Texas Made Guy!!! Unique and Complete! Rockets 🚀 Fan and New England Pats Fan for over 20 years!!! DTX Resident! #ForeverYoung,"Texas, USA",3700,2018-02-21 16:23:07,0,"[{'text': 'Coronavirus', 'indices': [4, 16]}, {'text': 'CovidFatigue', 'indices': [166, 179]}, {'text': 'COVID19', 'indices': [265, 273]}, {'text': 'GOD', 'indices': [274, 278]}]","The #Coronavirus is still here because A LOT of you FAIL to give credit where IT IS DUE! GOD is taking care of his business, and a number of y’all are complaining of #CovidFatigue and choosing to interfere with that plan and get in the way! 🙏🏾🙏🏾up for those folks! #COVID19 #GOD",the coronavirus is still here because a lot of you fail to give credit where it is due god is taking care of his business and a number of yall are complaining of covidfatigue and choosing to interfere with that plan and get in the way up for those folks covid19 god,52,🙏🏾🙏🏾,4
290,2021-03-20 15:04:29,michaelcozens,"Likes, RTs may be for visibility, not endorsement.","London, Ontario",280474,2010-02-01 19:51:31,6,"[{'text': 'covidblues', 'indices': [72, 83]}]",covid. a year of feeling empty. dying alone. living solo. #covidblues,covid a year of feeling empty dying alone living solo covidblues,11,,0
291,2021-03-20 15:01:52,MrQ_____to,"I specialize in rich story telling through candid captures of people, products, and places.","San Antonio, TX",446,2015-11-21 22:59:58,0,"[{'text': 'covidblues', 'indices': [18, 29]}]",@katespace11 Same #covidblues,katespace11 same covidblues,3,,0
292,2021-03-20 14:00:40,TAGHR,We connect clients with professional and qualified candidates nationwide. Our team is dedicated to finding you the best possible resources to fit your needs.,Ottawa,1599,2009-09-03 20:34:32,0,"[{'text': 'TAGHR', 'indices': [104, 110]}, {'text': 'Coping', 'indices': [111, 118]}, {'text': 'Quarantine', 'indices': [119, 130]}, {'text': 'PandemicFatigue', 'indices': [131, 147]}, {'text': 'MentalWellness', 'indices': [148, 163]}, {'text': 'StaySafe', 'indices': [164, 173]}, {'text': 'StayHealthy', 'indices': [174, 186]}]","Here is our Saturday tip combating pandemic fatigue from @Healthline:

Source: https://t.co/VGQW67Nzel

#TAGHR #Coping #Quarantine #PandemicFatigue #MentalWellness #StaySafe #StayHealthy https://t.co/3czssHzgjz",here is our saturday tip combating pandemic fatigue from healthline source taghr coping quarantine pandemicfatigue mentalwellness staysafe stayhealthy,18,,0
293,2021-03-20 06:10:59,KYOCERA_DS_AUNZ,"A leading global provider of document management solutions offering businesses MFD, printers, software & solutions #KyoceraAU For sales call 1800 332 988",Sydney Australia,2820,2010-09-10 06:38:36,0,"[{'text': 'pandemicfatigue', 'indices': [166, 182]}]","A year on from when life was turned upside down, many people are feeling 'pandemic fatigue'. Here's how to support your employees through it: https://t.co/tdmlZixnoE #pandemicfatigue",a year on from when life was turned upside down many people are feeling pandemic fatigue here's how to support your employees through it pandemicfatigue,25,,0
294,2021-03-20 05:55:56,prashantodas,Passionate Builder Of Products & Brands. Entrepreneur Forever | Founder-Hyperstate Tech | Tsunami (https://t.co/S9AlUEp0JT),"Mumbai, Delhi & Dubai",3660,2010-01-09 13:03:33,0,"[{'text': 'CovidFatigue', 'indices': [93, 106]}]",@AniGuha On a more serious note. This is a shit show &amp; needs some effort to get past the #CovidFatigue A little caution can go a long way.,aniguha on a more serious note this is a shit show and needs some effort to get past the covidfatigue a little caution can go a long way,28,,0
295,2021-03-20 02:39:36,ceecee591,"#stopwhiteterrorism
CPTSD Crank and Lupus Coward 
Medaled in Eye Rolling
Picture Snapper
Secret Cowgirl
Lucky in ❤️
Bad at Board Games
She/Her",Tropical Island in Secondlife,17435,2019-10-21 23:26:41,0,"[{'text': 'pandemicfatigue', 'indices': [29, 45]}]","Reading about how to address #pandemicfatigue is worsening my pandemic fatigue. I want to scream, ”have game night? Are you kidding me?“ I have been alone most of the time for a year. Don’t assume we all have people sharing our bubble every day.",reading about how to address pandemicfatigue is worsening my pandemic fatigue i want to scream have game night are you kidding me i have been alone most of the time for a year dont assume we all have people sharing our bubble every day,44,,0
296,2021-03-20 01:32:45,hedgerows,"Editor for an academic medical journal. Ex-Duke PhD candidate of 18th-c fiction, feminism, & film. Likes socialism, revisionist Westerns, & cats. Views her own.","bay area to nyc to durham, nc",45498,2008-02-23 21:55:07,0,"[{'text': 'CovidBlues', 'indices': [153, 164]}]","If you were to ask me in 2001 what I thought I’d be doing in 2021, the last thing I’d say was “playing the Sims alone in apartment.” And yet… here I am! #CovidBlues",if you were to ask me in 2001 what i thought id be doing in 2021 the last thing id say was playing the sims alone in apartment and yet here i am covidblues,34,,0
297,2021-03-19 22:42:55,az_garden2007,"I garden, I cook, I make stuff & things...amateur weather-nerd. #YayScience #AZWX","Arizona, USA",125135,2008-11-19 20:59:50,0,"[{'text': 'PandemicFatigue', 'indices': [154, 170]}, {'text': 'FilthyStinkingHumans', 'indices': [171, 192]}]","@janemarielynch I work at a DIY chain...we have employees that have been punched, spit on and called all kinds of names by customers over this past year. #PandemicFatigue #FilthyStinkingHumans",janemarielynch i work at a diy chain we have employees that have been punched spit on and called all kinds of names by customers over this past year pandemicfatigue filthystinkinghumans,30,,0
298,2021-03-19 21:59:18,MOMoutwest,Mom (of 2 teens) out (side most of the time) west (coast of 🇨🇦 Canada),"Vancouver, British Columbia",509,2011-05-03 04:32:45,0,"[{'text': 'covidblues', 'indices': [251, 262]}]","@Raffi_RC Time to Bananaphone 🍌an old friend or loved one. Today is my daughter’s 19th Bday and I want to say thanks a lot  for creating music that helped me raise her with joy, awareness and heartfelt fun. 2 birthdays in Covid for her and she too is #covidblues",raffi_rc time to bananaphone an old friend or loved one today is my daughters 19th bday and i want to say thanks a lot for creating music that helped me raise her with joy awareness and heartfelt fun 2 birthdays in covid for her and she too is covidblues,49,🍌,1
299,2021-03-19 21:17:48,LeighYoungArt,Illustrator and Graphic Designer,Canada,16089,2009-03-12 15:43:15,0,"[{'text': 'StayStrong', 'indices': [24, 35]}, {'text': 'covidfatigue', 'indices': [36, 49]}]","So a year of this, huh? #StayStrong #covidfatigue https://t.co/fgx5RySGLf",so a year of this huh staystrong covidfatigue,8,,0
300,2021-03-19 20:36:03,MPopack,,,558,2019-04-13 04:05:03,1,"[{'text': 'Yoga', 'indices': [41, 46]}, {'text': 'MentalHealth', 'indices': [56, 69]}, {'text': 'mentalillness', 'indices': [106, 120]}, {'text': 'anxiety', 'indices': [121, 129]}]","You Should Start Doing #Yoga for Your #MentalHealth. New. || https://t.co/xrlNx7GW4n
==
#mentalillness #anxiety #depression #pandemicfatigue #mhsm #mhchat https://t.co/x26B98ILBq",you should start doing yoga for your mentalhealth new mentalillness anxiety depression pandemicfatigue mhsm mhchat,15,,0
301,2021-03-19 19:42:47,ExecsInTheKnow,"Advocates of the #CustomerExperience industry, we connect people through knowledge sharing in a worldwide community of over 50,000 service professionals. #cx",North America,8330,2009-05-13 21:33:00,1,"[{'text': 'contactcenter', 'indices': [27, 41]}, {'text': 'agents', 'indices': [96, 103]}]",How has your #contactcenter changed in this last year?  Are you able to keep your #agents together?  How tired of #WorkFromHome are your agents?  In this @ExecsInTheKnow webinar @futbolforkids from @ENT_and_Allergy shares how his team fights #COVIDfatigue https://t.co/3VV8GazpQY https://t.co/HWjSL8xYLA,how has your contactcenter changed in this last year are you able to keep your agents together how tired of workfromhome are your agents in this execsintheknow webinar futbolforkids from ent_and_allergy shares how his team fights covidfatigue,37,,0
302,2021-03-19 18:03:26,CrystalJoyHall,"I am a dreamer, an artist, a storyteller, a wife, a mommy; and I am a cancer survivor. Follow my #LifeAfterCancer #Blog at https://t.co/WZSTd4UXJb",Canada,1341,2011-04-23 15:22:42,0,"[{'text': 'LifeAfterCancer', 'indices': [169, 185]}, {'text': 'pandemicfatigue', 'indices': [186, 202]}, {'text': 'pandemiclife', 'indices': [203, 216]}, {'text': 'helpfultips', 'indices': [217, 229]}]","It’s been a year of uncertainty, restrictions, and lockdowns. We‘re all feeling pandemic fatigue. Here are some helpful tips to get you through https://t.co/84RR6IfHjY 
#LifeAfterCancer #pandemicfatigue #pandemiclife #helpfultips https://t.co/brrKko402w",its been a year of uncertainty restrictions and lockdowns were all feeling pandemic fatigue here are some helpful tips to get you through lifeaftercancer pandemicfatigue pandemiclife helpfultips,27,,0
303,2021-03-19 16:23:17,daily_research,Your daily dose of new online #research on https://t.co/I60CCPNLKU. Join @SurveyCircle to recruit #survey participants and to support exciting research.,,33541,2017-08-24 07:45:58,0,"[{'text': 'pandemic', 'indices': [137, 146]}, {'text': 'employees', 'indices': [147, 157]}, {'text': 'happiness', 'indices': [158, 168]}, {'text': 'RemoteWork', 'indices': [169, 180]}, {'text': 'fatigue', 'indices': [181, 189]}, {'text': 'PandemicFatigue', 'indices': [190, 206]}, {'text': 'fatigue', 'indices': [207, 215]}, {'text': 'survey', 'indices': [216, 223]}, {'text': 'surveycircle', 'indices': [224, 237]}]","Participants needed for online survey!

Topic: """"Pandemic Fatigue and its Impact on Employees"""" https://t.co/Khs7I1fWxN via @SurveyCircle

#pandemic #employees #happiness #RemoteWork #fatigue #PandemicFatigue #fatigue #survey #surveycircle https://t.co/HwF85UtMu0",participants needed for online survey topic pandemic fatigue and its impact on employees via surveycircle pandemic employees happiness remotework fatigue pandemicfatigue fatigue survey surveycircle,24,,0
304,2021-03-19 15:49:02,HughKruzel,"What do you think? / Qu’en pensez-vous? Always ask: what, why, when, where, who, and how.  Time to go questing.","YYJ, YSB + airports globally",40413,2010-02-20 21:12:43,1,"[{'text': 'covidfatigue', 'indices': [84, 97]}]",My desire to do another full day of zoom calls is at an all time low. #covidfatigue https://t.co/8RfJ5FfrY8,my desire to do another full day of zoom calls is at an all time low covidfatigue,17,,0
305,2021-03-19 15:42:53,katherineaolson,"RWA® GH finalist. #WF with #romance + feels. I like big dogs, big skies & big mugs of matcha. Feminist. INTJ. Nevertheless, she persisted. Rep’d by @evascalzo.",California,2004,2018-03-26 02:09:14,0,"[{'text': 'pandemicfatigue', 'indices': [202, 218]}]","I look forward to the day when I can order a latte AND drink it wherever. 

I didn’t realize what a luxury this experience was until it was gone (this tweet brought to you a tired momma and some wicked #pandemicfatigue, bleh 😫). ☕️☕️☕️ https://t.co/IatNQRCTC2",i look forward to the day when i can order a latte and drink it wherever i didnt realize what a luxury this experience was until it was gone this tweet brought to you a tired momma and some wicked pandemicfatigue bleh,42,"😫,☕️☕️☕️",7
